trip_id,taxi_id,start_latitude,start_longitude,end_latitude,end_longitude,distance_km
1393033903620000184,20000184,41.1461,-8.6126,41.1461,-8.6125,0.009
1393287712620000058,20000058,41.1778,-8.62457,41.1778,-8.62468,0.009
1393324523620000158,20000158,41.1654,-8.57199,41.1654,-8.57202,0.009
1393425947620000015,20000015,41.1704,-8.65079,41.1704,-8.65068,0.009
1393468452620000066,20000066,41.1765,-8.65169,41.1765,-8.6518,0.009
1393493510620000138,20000138,41.1502,-8.60418,41.1503,-8.60417,0.009
1393518370620000268,20000268,41.1408,-8.61557,41.1409,-8.61557,0.009
1393569238620000901,20000901,41.1749,-8.60671,41.1749,-8.60676,0.009
1393649228620000434,20000434,41.2375,-8.67027,41.2374,-8.67019,0.009
1393770599620000529,20000529,41.1524,-8.64921,41.1524,-8.6491,0.009
1393771746620000612,20000612,41.1452,-8.61049,41.1451,-8.61041,0.009
1393792723620000190,20000190,41.1705,-8.64826,41.1705,-8.64837,0.009
1393843327620000688,20000688,41.1518,-8.64744,41.1517,-8.64747,0.009
1393865375620000327,20000327,41.1484,-8.58593,41.1484,-8.58604,0.009
1393866067620000540,20000540,41.1478,-8.59926,41.1478,-8.59931,0.009
1393916805620000624,20000624,41.1444,-8.62415,41.1445,-8.62422,0.009
1393960464620000370,20000370,41.1606,-8.59345,41.1607,-8.59342,0.009
1393968796620000611,20000611,41.1591,-8.57163,41.159,-8.5717,0.009
1393985225620000529,20000529,41.1568,-8.65462,41.1568,-8.65471,0.009
1394100683620000027,20000027,41.1627,-8.62375,41.1627,-8.62364,0.009
1394103679620000011,20000011,41.1582,-8.60875,41.1581,-8.60885,0.009
1394108961620000057,20000057,41.164,-8.56505,41.1641,-8.56514,0.009
1394172715620000263,20000263,41.1477,-8.61003,41.1478,-8.61,0.009
1394181104620000901,20000901,41.1782,-8.61411,41.1782,-8.61419,0.009
1394196817620000058,20000058,41.1779,-8.62452,41.1778,-8.62445,0.009
1394217013620000066,20000066,41.1624,-8.60801,41.1625,-8.6081,0.009
1394241241620000380,20000380,41.1462,-8.61427,41.1462,-8.61417,0.009
1394296345620000548,20000548,41.1477,-8.63394,41.1477,-8.63384,0.009
1394331701620000463,20000463,41.1471,-8.61619,41.1471,-8.61629,0.009
1394353748620000310,20000310,41.1444,-8.62419,41.1445,-8.62413,0.009
1394388432620000044,20000044,41.1572,-8.62832,41.1573,-8.62827,0.009
1394427458620000540,20000540,41.147,-8.60387,41.1469,-8.60382,0.009
1394452960620000144,20000144,41.1432,-8.61278,41.1433,-8.61281,0.009
1394473964620000314,20000314,41.1497,-8.6058,41.1498,-8.60578,0.009
1394547529620000186,20000186,41.1608,-8.6043,41.1607,-8.60433,0.009
1394636762620000543,20000543,41.1693,-8.60351,41.1692,-8.60359,0.009
1394656467620000392,20000392,41.1645,-8.63233,41.1645,-8.63222,0.009
1394722333620000902,20000902,41.1611,-8.64074,41.1611,-8.64063,0.009
1394788490620000432,20000432,41.16,-8.64096,41.1601,-8.64086,0.009
1394809424620000128,20000128,41.1597,-8.62075,41.1597,-8.62078,0.009
1394849984620000529,20000529,41.1662,-8.63909,41.1662,-8.63915,0.009
1395065259620000640,20000640,41.1454,-8.6156,41.1455,-8.61556,0.009
1395074799620000012,20000012,41.1538,-8.67111,41.1538,-8.6711,0.009
1395130064620000604,20000604,41.1424,-8.61861,41.1424,-8.61867,0.009
1395131650620000502,20000502,41.1571,-8.61106,41.1572,-8.61101,0.009
1395133035620000307,20000307,41.1524,-8.66302,41.1525,-8.66307,0.009
1395159429620000543,20000543,41.1809,-8.66498,41.181,-8.66507,0.009
1395194094620000080,20000080,41.1652,-8.64238,41.1652,-8.64243,0.009
1395330048620000012,20000012,41.1537,-8.67119,41.1537,-8.67111,0.009
1395401905620000021,20000021,41.1707,-8.6561,41.1706,-8.65613,0.009
1395432811620000146,20000146,41.1632,-8.58426,41.1632,-8.58437,0.009
1395436650620000389,20000389,41.1581,-8.62289,41.1582,-8.62298,0.009
1395499985620000514,20000514,41.1453,-8.61061,41.1453,-8.61052,0.009
1395523272620000239,20000239,41.1403,-8.61569,41.1403,-8.61562,0.009
1372639092620000233,20000233,41.1683,-8.63274,41.1682,-8.6328,0.009
1372684198620000634,20000634,41.1552,-8.60764,41.1552,-8.60773,0.009
1372692334620000136,20000136,41.1545,-8.63067,41.1545,-8.63078,0.009
1372698739620000611,20000611,41.1618,-8.64164,41.1617,-8.64167,0.009
1372780278620000030,20000030,41.1826,-8.59935,41.1825,-8.5993,0.009
1372820369620000686,20000686,41.1459,-8.61267,41.146,-8.61257,0.009
1372946815620000153,20000153,41.1735,-8.65471,41.1736,-8.65468,0.009
1372949632620000454,20000454,41.1497,-8.66372,41.1497,-8.66382,0.009
1373012751620000324,20000324,41.1487,-8.61219,41.1487,-8.61215,0.009
1373020008620000167,20000167,41.1658,-8.59832,41.1658,-8.59821,0.009
1373052196620000901,20000901,41.1609,-8.64103,41.1608,-8.64099,0.009
1373085896620000239,20000239,41.1461,-8.61265,41.146,-8.61271,0.009
1373105244620000014,20000014,41.1632,-8.58446,41.1631,-8.58436,0.009
1373231345620000233,20000233,41.1624,-8.5871,41.1624,-8.58699,0.009
1373276075620000541,20000541,41.1548,-8.63011,41.1548,-8.63014,0.009
1373295413620000246,20000246,41.1805,-8.58272,41.1806,-8.58267,0.009
1373295721620000005,20000005,41.1613,-8.62103,41.1613,-8.62093,0.009
1373303846620000027,20000027,41.1688,-8.62758,41.1687,-8.62753,0.009
1373311531620000207,20000207,41.1517,-8.64744,41.1518,-8.64742,0.009
1373313320620000080,20000080,41.1804,-8.58284,41.1803,-8.58295,0.009
1373335618620000190,20000190,41.1628,-8.59157,41.1627,-8.59161,0.009
1373359369620000099,20000099,41.1608,-8.61163,41.1608,-8.6116,0.009
1373453264620000129,20000129,41.1407,-8.61557,41.1406,-8.6156,0.009
1373472037620000387,20000387,41.1632,-8.65085,41.1632,-8.65084,0.009
1373482664620000616,20000616,41.1427,-8.60827,41.1427,-8.60835,0.009
1373620271620000012,20000012,41.1427,-8.57475,41.1428,-8.57465,0.009
1373660684620000038,20000038,41.1663,-8.62031,41.1664,-8.62036,0.009
1373664961620000179,20000179,41.1513,-8.60962,41.1512,-8.60951,0.009
1373670509620000440,20000440,41.1562,-8.61792,41.1562,-8.61782,0.009
1373678388620000081,20000081,41.1623,-8.63645,41.1624,-8.63636,0.009
1373750785620000675,20000675,41.1428,-8.57471,41.1427,-8.57461,0.009
1373784044620000161,20000161,41.1641,-8.66262,41.1641,-8.66263,0.009
1373801670620000084,20000084,41.1427,-8.57469,41.1428,-8.57463,0.009
1373853901620000225,20000225,41.1725,-8.58183,41.1724,-8.58183,0.009
1373880631620000075,20000075,41.1667,-8.59379,41.1666,-8.59379,0.009
1373941013620000640,20000640,41.1494,-8.61105,41.1494,-8.61115,0.009
1373991367620000617,20000617,41.1575,-8.6283,41.1576,-8.62821,0.009
1374091848620000603,20000603,41.1673,-8.64958,41.1672,-8.64958,0.009
1374099963620000436,20000436,41.1457,-8.61493,41.1456,-8.61489,0.009
1374143032620000049,20000049,41.1509,-8.59363,41.151,-8.59365,0.009
1374168128620000226,20000226,41.1568,-8.62068,41.1568,-8.62078,0.009
1374236351620000518,20000518,41.1486,-8.58563,41.1486,-8.58572,0.009
1374264441620000129,20000129,41.1369,-8.61701,41.137,-8.61695,0.009
1374287899620000051,20000051,41.1413,-8.61393,41.1413,-8.61387,0.009
1374292849620000403,20000403,41.1425,-8.61673,41.1426,-8.61676,0.009
1374380622620000460,20000460,41.148,-8.61228,41.1481,-8.61225,0.009
1374481645620000686,20000686,41.1537,-8.59668,41.1537,-8.59657,0.009
1374498168620000111,20000111,41.1428,-8.57464,41.1428,-8.5747,0.009
1374513474620000256,20000256,41.1544,-8.60252,41.1543,-8.60249,0.009
1374513481620000256,20000256,41.1544,-8.60252,41.1543,-8.60249,0.009
1374513487620000256,20000256,41.1544,-8.60252,41.1543,-8.60249,0.009
1374513492620000256,20000256,41.1544,-8.60252,41.1543,-8.60249,0.009
1374560760620000534,20000534,41.1838,-8.59784,41.1837,-8.59782,0.009
1374585498620000205,20000205,41.1504,-8.60233,41.1504,-8.60222,0.009
1374656693620000279,20000279,41.153,-8.6753,41.153,-8.67519,0.009
1374659342620000072,20000072,41.1771,-8.66381,41.177,-8.66383,0.009
1374670077620000167,20000167,41.1487,-8.58574,41.1488,-8.58572,0.009
1374678194620000409,20000409,41.1712,-8.61431,41.1712,-8.61421,0.009
1374739608620000616,20000616,41.1517,-8.6475,41.1518,-8.64748,0.009
1374758243620000487,20000487,41.1627,-8.59133,41.1627,-8.59125,0.009
1374764592620000012,20000012,41.1637,-8.66453,41.1638,-8.66453,0.009
1374808879620000403,20000403,41.1463,-8.61016,41.1464,-8.61016,0.009
1374809166620000403,20000403,41.1463,-8.61021,41.1463,-8.61015,0.009
1374827544620000488,20000488,41.171,-8.65585,41.171,-8.65574,0.009
1374857925620000328,20000328,41.1555,-8.59536,41.1556,-8.5953,0.009
1374932485620000904,20000904,41.1318,-8.55112,41.1319,-8.55113,0.009
1374991988620000311,20000311,41.1593,-8.64664,41.1594,-8.64664,0.009
1375057559620000101,20000101,41.154,-8.65967,41.154,-8.65961,0.009
1375170758620000289,20000289,41.1659,-8.64723,41.166,-8.64729,0.009
1375288429620000432,20000432,41.2307,-8.68204,41.2308,-8.68212,0.009
1375321924620000252,20000252,41.1576,-8.6026,41.1577,-8.60257,0.009
1375342000620000453,20000453,41.1482,-8.60204,41.1481,-8.60215,0.009
1375349629620000680,20000680,41.1452,-8.61078,41.1452,-8.61071,0.009
1375355696620000338,20000338,41.1422,-8.60852,41.1421,-8.60851,0.009
1375361647620000171,20000171,41.159,-8.61699,41.1591,-8.617,0.009
1375436820620000472,20000472,41.1486,-8.58561,41.1487,-8.58566,0.009
1375439145620000400,20000400,41.1469,-8.60652,41.147,-8.60652,0.009
1375461723620000060,20000060,41.1763,-8.64735,41.1762,-8.6474,0.009
1375478745620000617,20000617,41.1446,-8.60643,41.1446,-8.60644,0.009
1375507396620000525,20000525,41.1469,-8.61366,41.1468,-8.61365,0.009
1375522843620000626,20000626,41.1429,-8.62049,41.1429,-8.62038,0.009
1375538176620000344,20000344,41.1446,-8.60651,41.1447,-8.60647,0.009
1375560867620000591,20000591,41.1736,-8.65472,41.1737,-8.65474,0.009
1375614396620000276,20000276,41.1782,-8.61387,41.1781,-8.6138,0.009
1375776024620000140,20000140,41.1598,-8.6307,41.1598,-8.63079,0.009
1375860343620000012,20000012,41.1649,-8.61834,41.1649,-8.6183,0.009
1375880985620000400,20000400,41.166,-8.60073,41.1659,-8.60066,0.009
1375928494620000395,20000395,41.1536,-8.60567,41.1535,-8.60557,0.009
1375934636620000687,20000687,41.1766,-8.58554,41.1766,-8.58544,0.009
1375939908620000534,20000534,41.149,-8.61288,41.149,-8.61299,0.009
1375962207620000560,20000560,41.1492,-8.58757,41.1491,-8.58754,0.009
1375969303620000138,20000138,41.1475,-8.62223,41.1476,-8.62216,0.009
1376101543620000108,20000108,41.1557,-8.60262,41.1556,-8.60267,0.009
1376109073620000625,20000625,41.1734,-8.66319,41.1734,-8.66316,0.009
1376141994620000015,20000015,41.1673,-8.6496,41.1674,-8.6495,0.009
1376166189620000554,20000554,41.1458,-8.61097,41.1457,-8.61098,0.009
1376169303620000304,20000304,41.1409,-8.61006,41.1408,-8.61005,0.009
1376382590620000268,20000268,41.2402,-8.69005,41.2401,-8.69015,0.009
1376404594620000080,20000080,41.1413,-8.6158,41.1413,-8.61572,0.009
1376455854620000201,20000201,41.1574,-8.62824,41.1575,-8.62822,0.009
1376602195620000403,20000403,41.1539,-8.5816,41.154,-8.5816,0.009
1376748126620000057,20000057,41.1632,-8.58428,41.1632,-8.58425,0.009
1376772012620000604,20000604,41.1537,-8.60706,41.1537,-8.60703,0.009
1376795127620000403,20000403,41.1526,-8.62996,41.1526,-8.62989,0.009
1376840935620000561,20000561,41.1551,-8.67977,41.155,-8.67974,0.009
1376857031620000026,20000026,41.1459,-8.61087,41.1458,-8.6109,0.009
1376913304620000675,20000675,41.1612,-8.55369,41.1612,-8.55373,0.009
1376927080620000507,20000507,41.1672,-8.61307,41.1671,-8.61314,0.009
1377002508620000012,20000012,41.1638,-8.66458,41.1637,-8.66459,0.009
1377141282620000260,20000260,41.1489,-8.61434,41.1488,-8.6144,0.009
1377160793620000046,20000046,41.1551,-8.67964,41.155,-8.67965,0.009
1377177688620000464,20000464,41.1691,-8.59225,41.1691,-8.59229,0.009
1377200366620000058,20000058,41.1777,-8.62457,41.1778,-8.62461,0.009
1377205113620000006,20000006,41.1472,-8.60393,41.1471,-8.60382,0.009
1377395139620000243,20000243,41.1567,-8.66586,41.1567,-8.66593,0.009
1377399832620000570,20000570,41.1551,-8.6796,41.155,-8.67959,0.009
1377461091620000352,20000352,41.166,-8.64819,41.1661,-8.64828,0.009
1399812388620000517,20000517,41.1694,-8.61865,41.1694,-8.61854,0.009
1399833047620000014,20000014,41.154,-8.65807,41.154,-8.65797,0.009
1399872201620000432,20000432,41.1617,-8.64851,41.1616,-8.64841,0.009
1399891604620000205,20000205,41.1423,-8.60847,41.1424,-8.60842,0.009
1399914673620000626,20000626,41.1673,-8.60327,41.1674,-8.60332,0.009
1400060976620000588,20000588,41.1455,-8.61088,41.1456,-8.61086,0.009
1400074022620000007,20000007,41.1544,-8.62521,41.1544,-8.62529,0.009
1400084150620000680,20000680,41.1426,-8.6152,41.1427,-8.61522,0.009
1400141772620000591,20000591,41.1624,-8.64477,41.1625,-8.64473,0.009
1400168538620000562,20000562,41.1533,-8.60081,41.1533,-8.60084,0.009
1400172192620000397,20000397,41.1447,-8.60648,41.1447,-8.6065,0.009
1400347756620000101,20000101,41.1368,-8.63144,41.1368,-8.63134,0.009
1400420835620000692,20000692,41.1458,-8.61084,41.1457,-8.61073,0.009
1400428257620000207,20000207,41.1511,-8.64759,41.1511,-8.64749,0.009
1400513803620000346,20000346,41.155,-8.67961,41.1551,-8.67964,0.009
1400517604620000506,20000506,41.1405,-8.6161,41.1404,-8.61619,0.009
1400598969620000163,20000163,41.1549,-8.67608,41.1549,-8.67614,0.009
1400661709620000047,20000047,41.1556,-8.62515,41.1556,-8.62504,0.009
1400681680620000276,20000276,41.1626,-8.62481,41.1626,-8.6248,0.009
1400692407620000196,20000196,41.2375,-8.67024,41.2375,-8.67015,0.009
1400727229620000002,20000002,41.1663,-8.62029,41.1664,-8.62025,0.009
1400742369620000039,20000039,41.1715,-8.65645,41.1715,-8.65636,0.009
1400809639620000518,20000518,41.155,-8.67971,41.1551,-8.67967,0.009
1400845042620000488,20000488,41.1711,-8.65582,41.1711,-8.65572,0.009
1400846571620000205,20000205,41.1502,-8.60216,41.1502,-8.60207,0.009
1400859837620000408,20000408,41.16,-8.56884,41.1599,-8.56884,0.009
1400863955620000904,20000904,41.1572,-8.60205,41.1572,-8.60203,0.009
1400914414620000901,20000901,41.1848,-8.60312,41.1848,-8.60318,0.009
1400934274620000199,20000199,41.1445,-8.60004,41.1445,-8.60015,0.009
1400934974620000066,20000066,41.146,-8.61252,41.1459,-8.61242,0.009
1400997793620000534,20000534,41.2377,-8.67034,41.2377,-8.67023,0.009
1401079643620000105,20000105,41.1726,-8.66749,41.1725,-8.66759,0.009
1401175504620000384,20000384,41.1602,-8.57063,41.1603,-8.57057,0.009
1401184788620000099,20000099,41.1495,-8.61113,41.1495,-8.61123,0.009
1401252123620000066,20000066,41.1861,-8.59682,41.1862,-8.59682,0.009
1401267667620000205,20000205,41.1422,-8.60855,41.1423,-8.60845,0.009
1401281759620000116,20000116,41.16,-8.6503,41.1601,-8.65028,0.009
1401290085620000686,20000686,41.1876,-8.59744,41.1875,-8.59736,0.009
1401290133620000455,20000455,41.1604,-8.60968,41.1603,-8.60967,0.009
1401293371620000540,20000540,41.1479,-8.59924,41.1479,-8.59933,0.009
1401334859620000480,20000480,41.1573,-8.67947,41.1572,-8.67937,0.009
1401352221620000094,20000094,41.1518,-8.64744,41.1517,-8.64744,0.009
1401402015620000454,20000454,41.1481,-8.6574,41.1481,-8.65743,0.009
1401437816620000407,20000407,41.1594,-8.56794,41.1593,-8.5679,0.009
1401439823620000242,20000242,41.17,-8.58672,41.17,-8.58671,0.009
1401465642620000151,20000151,41.1537,-8.59959,41.1536,-8.59967,0.009
1401476335620000688,20000688,41.1586,-8.60708,41.1585,-8.60706,0.009
1401576965620000503,20000503,41.1682,-8.64896,41.1682,-8.64886,0.009
1401667376620000506,20000506,41.1578,-8.57151,41.1579,-8.57159,0.009
1401703628620000251,20000251,41.1558,-8.66372,41.1558,-8.66372,0.009
1401709945620000329,20000329,41.1219,-8.61261,41.1219,-8.61272,0.009
1401724769620000329,20000329,41.1671,-8.61178,41.167,-8.61168,0.009
1401727510620000686,20000686,41.1735,-8.64114,41.1735,-8.64104,0.009
1401738297620000179,20000179,41.1728,-8.59781,41.1727,-8.59775,0.009
1401743515620000901,20000901,41.1565,-8.6799,41.1566,-8.67979,0.009
1401954012620000065,20000065,41.1591,-8.6385,41.1592,-8.63848,0.009
1402022386620000529,20000529,41.1743,-8.61779,41.1743,-8.61789,0.009
1402057137620000189,20000189,41.1511,-8.64529,41.151,-8.64526,0.009
1402058174620000205,20000205,41.1502,-8.60222,41.1502,-8.60222,0.009
1402080217620000657,20000657,41.178,-8.69107,41.1779,-8.69116,0.009
1402209664620000360,20000360,41.1454,-8.6075,41.1455,-8.60759,0.009
1402262907620000529,20000529,41.1525,-8.6553,41.1526,-8.65535,0.009
1402263267620000066,20000066,41.156,-8.61745,41.156,-8.61742,0.009
1402374208620000454,20000454,41.1322,-8.62894,41.1322,-8.62904,0.009
1402413518620000077,20000077,41.1528,-8.60479,41.1528,-8.60468,0.009
1402422990620000676,20000676,41.1526,-8.58525,41.1525,-8.58531,0.009
1402640125620000367,20000367,41.151,-8.61421,41.151,-8.61411,0.009
1402665673620000698,20000698,41.1457,-8.61087,41.1456,-8.61081,0.009
1402690700620000424,20000424,41.1551,-8.67976,41.155,-8.67974,0.009
1402741372620000129,20000129,41.1411,-8.61392,41.1412,-8.61383,0.009
1402776255620000617,20000617,41.1684,-8.65903,41.1684,-8.65892,0.009
1402909146620000440,20000440,41.1521,-8.6071,41.152,-8.60706,0.009
1402912354620000360,20000360,41.1463,-8.59839,41.1463,-8.59843,0.009
1402993706620000421,20000421,41.1625,-8.64499,41.1624,-8.64498,0.009
1403009161620000346,20000346,41.157,-8.68058,41.157,-8.68069,0.009
1403018338620000172,20000172,41.16,-8.67501,41.1599,-8.6749,0.009
1403024070620000678,20000678,41.1575,-8.59902,41.1575,-8.59913,0.009
1403258021620000271,20000271,41.1408,-8.61007,41.1409,-8.6101,0.009
1403276697620000247,20000247,41.1617,-8.58681,41.1617,-8.5869,0.009
1403283092620000026,20000026,41.1457,-8.61081,41.1457,-8.6109,0.009
1403358292620000502,20000502,41.1603,-8.64137,41.1603,-8.64147,0.009
1403531648620000680,20000680,41.1456,-8.61093,41.1456,-8.61083,0.009
1403703947620000488,20000488,41.1698,-8.65007,41.1699,-8.65009,0.009
1403708087620000256,20000256,41.1782,-8.57887,41.1782,-8.57896,0.009
1403784391620000680,20000680,41.1456,-8.6108,41.1457,-8.61077,0.009
1403801720620000151,20000151,41.1658,-8.6719,41.1659,-8.67181,0.009
1403819583620000129,20000129,41.1478,-8.6087,41.1478,-8.60878,0.009
1403892454620000239,20000239,41.1479,-8.60643,41.148,-8.60644,0.009
1403905978620000426,20000426,41.1483,-8.58562,41.1484,-8.5856,0.009
1403934116620000364,20000364,41.1472,-8.60391,41.1471,-8.60391,0.009
1403945126620000012,20000012,41.1539,-8.67415,41.1538,-8.67405,0.009
1403948193620000356,20000356,41.1454,-8.60738,41.1455,-8.60746,0.009
1404007414620000320,20000320,41.154,-8.67406,41.1539,-8.67406,0.009
1404028277620000092,20000092,41.1457,-8.60689,41.1458,-8.60699,0.009
1404048085620000540,20000540,41.1455,-8.60732,41.1455,-8.60742,0.009
1404045541620000012,20000012,41.1683,-8.59177,41.1683,-8.59168,0.009
1404053118620000329,20000329,41.443,-7.96743,41.4431,-7.96744,0.009
1404119617620000440,20000440,41.1444,-8.60593,41.1445,-8.60602,0.009
1386869698620000484,20000484,41.1492,-8.58763,41.1491,-8.58759,0.009
1386884359620000376,20000376,41.1624,-8.5871,41.1623,-8.58708,0.009
1386924414620000205,20000205,41.1503,-8.60215,41.1503,-8.60222,0.009
1386925539620000597,20000597,41.1547,-8.65412,41.1548,-8.65412,0.009
1386929639620000605,20000605,41.1544,-8.64982,41.1544,-8.64991,0.009
1386944890620000586,20000586,41.1586,-8.60994,41.1587,-8.60991,0.009
1386974142620000020,20000020,41.1537,-8.60335,41.1537,-8.60339,0.009
1387063921620000574,20000574,41.1702,-8.64925,41.1703,-8.64929,0.009
1387224835620000116,20000116,41.1488,-8.61619,41.1488,-8.61608,0.009
1387320469620000903,20000903,41.1646,-8.64545,41.1646,-8.64555,0.009
1387356354620000591,20000591,41.1673,-8.6496,41.1672,-8.64966,0.009
1387384134620000080,20000080,41.1577,-8.62756,41.1577,-8.62767,0.009
1387445074620000080,20000080,41.1494,-8.61108,41.1495,-8.61099,0.009
1387483498620000242,20000242,41.1526,-8.60469,41.1525,-8.60476,0.009
1387554699620000235,20000235,41.1633,-8.66201,41.1634,-8.66203,0.009
1387607443620000226,20000226,41.1409,-8.61524,41.1409,-8.61514,0.009
1387612243620000235,20000235,41.1613,-8.66134,41.1614,-8.66139,0.009
1387679422620000395,20000395,41.1624,-8.58717,41.1624,-8.58706,0.009
1387722116620000187,20000187,41.1565,-8.67632,41.1565,-8.67622,0.009
1387844779620000057,20000057,41.1547,-8.65482,41.1546,-8.65485,0.009
1387877421620000116,20000116,41.1522,-8.60235,41.1522,-8.60232,0.009
1387901788620000024,20000024,41.1549,-8.67759,41.155,-8.67752,0.009
1387926454620000015,20000015,41.1613,-8.56943,41.1613,-8.56954,0.009
1387957319620000391,20000391,41.1662,-8.68586,41.1662,-8.68576,0.009
1388055116620000604,20000604,41.1535,-8.61142,41.1536,-8.6115,0.009
1388078873620000174,20000174,41.1597,-8.62065,41.1596,-8.62071,0.009
1388204934620000279,20000279,41.1662,-8.68584,41.1662,-8.68577,0.009
1388223006620000116,20000116,41.1562,-8.62086,41.1563,-8.62089,0.009
1388491998620000562,20000562,41.1509,-8.59897,41.1509,-8.59908,0.009
1388523328620000518,20000518,41.1565,-8.68145,41.1565,-8.68135,0.009
1388537058620000554,20000554,41.1453,-8.61078,41.1452,-8.61083,0.009
1388547992620000010,20000010,41.1772,-8.59098,41.1772,-8.59088,0.009
1388555261620000595,20000595,41.1504,-8.66535,41.1504,-8.66545,0.009
1388590878620000634,20000634,41.1487,-8.60737,41.1488,-8.60728,0.009
1388592237620000120,20000120,41.1609,-8.61152,41.1609,-8.61142,0.009
1388669226620000664,20000664,41.1649,-8.62286,41.1648,-8.62285,0.009
1388686071620000675,20000675,41.1609,-8.57639,41.161,-8.57645,0.009
1388716578620000450,20000450,41.1827,-8.60008,41.1827,-8.60015,0.009
1388764706620000094,20000094,41.1548,-8.65409,41.1548,-8.65418,0.009
1388809622620000488,20000488,41.1663,-8.68586,41.1662,-8.68584,0.009
1388850359620000272,20000272,41.1662,-8.68588,41.1663,-8.68598,0.009
1388888979620000463,20000463,41.1471,-8.61633,41.1471,-8.61643,0.009
1388889845620000233,20000233,41.1673,-8.62425,41.1674,-8.62417,0.009
1388932753620000084,20000084,41.1634,-8.58799,41.1635,-8.58797,0.009
1388943133620000668,20000668,41.1545,-8.61451,41.1544,-8.61453,0.009
1389016784620000565,20000565,41.1566,-8.62122,41.1566,-8.62132,0.009
1389030818620000326,20000326,41.1658,-8.67184,41.1659,-8.67184,0.009
1389043963620000151,20000151,41.1652,-8.5997,41.1652,-8.59959,0.009
1389174643620000543,20000543,41.1824,-8.65951,41.1824,-8.65961,0.009
1389177532620000557,20000557,41.15,-8.66559,41.1501,-8.66568,0.009
1389265866620000338,20000338,41.1463,-8.60787,41.1462,-8.60788,0.009
1389279097620000543,20000543,41.1695,-8.60346,41.1694,-8.60353,0.009
1389495245620000129,20000129,41.1472,-8.6164,41.1473,-8.61641,0.009
1389495412620000597,20000597,41.1525,-8.64899,41.1525,-8.6491,0.009
1389502058620000527,20000527,41.1491,-8.61431,41.149,-8.61432,0.009
1389611578620000304,20000304,41.1543,-8.6476,41.1543,-8.64751,0.009
1389615645620000539,20000539,41.1478,-8.60644,41.1479,-8.60649,0.009
1389640670620000174,20000174,41.1646,-8.62071,41.1646,-8.62063,0.009
1389701289620000407,20000407,41.1692,-8.66579,41.1693,-8.66587,0.009
1389715157620000338,20000338,41.1503,-8.60215,41.1502,-8.60225,0.009
1389717282620000488,20000488,41.1659,-8.6719,41.1659,-8.6718,0.009
1389752118620000574,20000574,41.1548,-8.6535,41.1549,-8.65354,0.009
1389780467620000188,20000188,41.1672,-8.64948,41.1673,-8.64949,0.009
1389804089620000609,20000609,41.1757,-8.61296,41.1757,-8.61297,0.009
1389823686620000419,20000419,41.1624,-8.58712,41.1624,-8.58703,0.009
1389879165620000080,20000080,41.1557,-8.67454,41.1558,-8.67453,0.009
1389885849620000213,20000213,41.1561,-8.59288,41.1562,-8.59297,0.009
1389957556620000460,20000460,41.1508,-8.59376,41.1509,-8.59376,0.009
1389978904620000616,20000616,41.1577,-8.64996,41.1578,-8.65006,0.009
1390027174620000554,20000554,41.1263,-8.60158,41.1262,-8.6016,0.009
1390031372620000273,20000273,41.1607,-8.6112,41.1607,-8.61127,0.009
1390124494620000507,20000507,41.1667,-8.61326,41.1667,-8.61315,0.009
1390163709620000687,20000687,41.1777,-8.62469,41.1778,-8.62466,0.009
1390250647620000400,20000400,41.1697,-8.58928,41.1697,-8.58922,0.009
1390304913620000476,20000476,41.1488,-8.61619,41.1487,-8.61612,0.009
1390325874620000600,20000600,41.1424,-8.61857,41.1423,-8.61864,0.009
1390403021620000395,20000395,41.1704,-8.65302,41.1705,-8.65308,0.009
1390512070620000269,20000269,41.1671,-8.61168,41.1672,-8.61162,0.009
1390583495620000574,20000574,41.1584,-8.66061,41.1585,-8.6606,0.009
1390615964620000453,20000453,41.149,-8.61635,41.1491,-8.61635,0.009
1390710291620000901,20000901,41.1518,-8.6696,41.1519,-8.66956,0.009
1390778084620000235,20000235,41.1702,-8.60984,41.1703,-8.60979,0.009
1390901163620000101,20000101,41.1533,-8.65481,41.1534,-8.65473,0.009
1390903012620000080,20000080,41.1718,-8.61314,41.1718,-8.61304,0.009
1390989364620000662,20000662,41.1599,-8.65993,41.16,-8.65995,0.009
1391011730620000017,20000017,41.1671,-8.56719,41.1672,-8.56725,0.009
1391068187620000470,20000470,41.1663,-8.68585,41.1662,-8.68581,0.009
1391110510620000529,20000529,41.1518,-8.64741,41.1518,-8.64752,0.009
1391146574620000455,20000455,41.1581,-8.60992,41.1581,-8.60999,0.009
1391180200620000338,20000338,41.1461,-8.6079,41.1462,-8.60782,0.009
1391222574620000036,20000036,41.1637,-8.66447,41.1637,-8.66444,0.009
1391228946620000595,20000595,41.1437,-8.60386,41.1436,-8.60375,0.009
1377610473620000107,20000107,41.1651,-8.54469,41.165,-8.54465,0.009
1377678596620000488,20000488,41.171,-8.65575,41.1711,-8.65572,0.009
1377835719620000665,20000665,41.167,-8.64707,41.1669,-8.64717,0.009
1377886815620000408,20000408,41.1676,-8.5699,41.1676,-8.57001,0.009
1378240386620000665,20000665,41.1408,-8.60978,41.1409,-8.60986,0.009
1378278845620000507,20000507,41.1667,-8.61315,41.1667,-8.61308,0.009
1378317077620000303,20000303,41.1593,-8.59304,41.1593,-8.59294,0.009
1378367940620000450,20000450,41.1531,-8.6384,41.1531,-8.63836,0.009
