trip_id,taxi_id,start_time,end_time,duration_min
1385163103620000381,20000381,2013-11-22 23:31:43,2013-11-23 00:03:43,32.0000
1385163191620000216,20000216,2013-11-22 23:33:11,2013-11-23 00:00:26,27.2500
1385163258620000066,20000066,2013-11-22 23:34:18,2013-11-23 00:05:18,31.0000
1385163572620000398,20000398,2013-11-22 23:39:32,2013-11-23 00:10:47,31.2500
1385163780620000307,20000307,2013-11-22 23:43:00,2013-11-23 00:14:45,31.7500
1385163781620000570,20000570,2013-11-22 23:43:01,2013-11-23 00:17:46,34.7500
1385163860620000465,20000465,2013-11-22 23:44:20,2013-11-23 00:09:35,25.2500
1385163991620000320,20000320,2013-11-22 23:46:31,2013-11-23 00:00:31,14.0000
1385164036620000395,20000395,2013-11-22 23:47:16,2013-11-23 00:09:16,22.0000
1385164272620000295,20000295,2013-11-22 23:51:12,2013-11-23 00:13:12,22.0000
1385164313620000680,20000680,2013-11-22 23:51:53,2013-11-23 00:02:08,10.2500
1385164332620000160,20000160,2013-11-22 23:52:12,2013-11-23 00:03:57,11.7500
1385164386620000653,20000653,2013-11-22 23:53:06,2013-11-23 00:02:51,9.7500
1385164433620000446,20000446,2013-11-22 23:53:53,2013-11-23 00:05:23,11.5000
1385164492620000101,20000101,2013-11-22 23:54:52,2013-11-23 00:00:07,5.2500
1385164524620000610,20000610,2013-11-22 23:55:24,2013-11-23 00:00:39,5.2500
1385164535620000268,20000268,2013-11-22 23:55:35,2013-11-23 00:07:05,11.5000
1385164553620000662,20000662,2013-11-22 23:55:53,2013-11-23 00:08:08,12.2500
1385164555620000904,20000904,2013-11-22 23:55:55,2013-11-23 00:05:40,9.7500
1385164619620000239,20000239,2013-11-22 23:56:59,2013-11-23 00:07:29,10.5000
1385164620620000436,20000436,2013-11-22 23:57:00,2013-11-23 00:06:30,9.5000
1385164623620000514,20000514,2013-11-22 23:57:03,2013-11-23 00:07:33,10.5000
1385164706620000901,20000901,2013-11-22 23:58:26,2013-11-23 00:09:41,11.2500
1385164722620000119,20000119,2013-11-22 23:58:42,2013-11-23 00:07:12,8.5000
1385164731620000031,20000031,2013-11-22 23:58:51,2013-11-23 00:15:06,16.2500
1385164732620000363,20000363,2013-11-22 23:58:52,2013-11-23 00:08:07,9.2500
1385164751620000108,20000108,2013-11-22 23:59:11,2013-11-23 00:04:26,5.2500
1385164783620000362,20000362,2013-11-22 23:59:43,2013-11-23 00:10:43,11.0000
1385249121620000020,20000020,2013-11-23 23:25:21,2013-11-24 00:01:51,36.5000
1385250661620000542,20000542,2013-11-23 23:51:01,2013-11-24 00:05:16,14.2500
1385250716620000436,20000436,2013-11-23 23:51:56,2013-11-24 00:13:56,22.0000
1385250820620000338,20000338,2013-11-23 23:53:40,2013-11-24 00:05:40,12.0000
1385250921620000492,20000492,2013-11-23 23:55:21,2013-11-24 00:06:36,11.2500
1385250974620000569,20000569,2013-11-23 23:56:14,2013-11-24 00:07:59,11.7500
1385250983620000288,20000288,2013-11-23 23:56:23,2013-11-24 00:07:08,10.7500
1385251048620000337,20000337,2013-11-23 23:57:28,2013-11-24 00:09:43,12.2500
1385251071620000347,20000347,2013-11-23 23:57:51,2013-11-24 00:12:21,14.5000
1385251074620000245,20000245,2013-11-23 23:57:54,2013-11-24 00:08:39,10.7500
1385251091620000010,20000010,2013-11-23 23:58:11,2013-11-24 00:11:26,13.2500
1385251117620000431,20000431,2013-11-23 23:58:37,2013-11-24 00:05:22,6.7500
1385251118620000626,20000626,2013-11-23 23:58:38,2013-11-24 00:16:38,18.0000
1385251138620000066,20000066,2013-11-23 23:58:58,2013-11-24 00:01:28,2.5000
1385251145620000395,20000395,2013-11-23 23:59:05,2013-11-24 00:34:35,35.5000
1385251174620000398,20000398,2013-11-23 23:59:34,2013-11-24 00:04:34,5.0000
1385251179620000517,20000517,2013-11-23 23:59:39,2013-11-24 00:11:24,11.7500
1385251192620000119,20000119,2013-11-23 23:59:52,2013-11-24 00:07:52,8.0000
1385336634620000008,20000008,2013-11-24 23:43:54,2013-11-25 00:03:24,19.5000
1385336690620000388,20000388,2013-11-24 23:44:50,2013-11-25 00:02:35,17.7500
1385336961620000009,20000009,2013-11-24 23:49:21,2013-11-25 00:01:06,11.7500
1385337115620000010,20000010,2013-11-24 23:51:55,2013-11-25 00:02:10,10.2500
1385337124620000321,20000321,2013-11-24 23:52:04,2013-11-25 00:01:34,9.5000
1385337231620000483,20000483,2013-11-24 23:53:51,2013-11-25 00:00:06,6.2500
1385337317620000687,20000687,2013-11-24 23:55:17,2013-11-25 00:12:02,16.7500
1385337426620000569,20000569,2013-11-24 23:57:06,2013-11-25 00:03:51,6.7500
1385337467620000341,20000341,2013-11-24 23:57:47,2013-11-25 00:06:17,8.5000
1385337501620000571,20000571,2013-11-24 23:58:21,2013-11-25 00:02:36,4.2500
1385337568620000037,20000037,2013-11-24 23:59:28,2013-11-25 00:07:13,7.7500
1385422680620000269,20000269,2013-11-25 23:38:00,2013-11-26 00:10:15,32.2500
1385422816620000616,20000616,2013-11-25 23:40:16,2013-11-26 00:07:31,27.2500
1385423343620000446,20000446,2013-11-25 23:49:03,2013-11-26 00:18:48,29.7500
1385423646620000569,20000569,2013-11-25 23:54:06,2013-11-26 00:05:36,11.5000
1385423703620000196,20000196,2013-11-25 23:55:03,2013-11-26 00:03:18,8.2500
1385423738620000436,20000436,2013-11-25 23:55:38,2013-11-26 00:02:38,7.0000
1385423742620000453,20000453,2013-11-25 23:55:42,2013-11-26 00:07:42,12.0000
1385423753620000372,20000372,2013-11-25 23:55:53,2013-11-26 00:03:53,8.0000
1385423771620000387,20000387,2013-11-25 23:56:11,2013-11-26 00:08:56,12.7500
1385423852620000662,20000662,2013-11-25 23:57:32,2013-11-26 00:12:17,14.7500
1385423901620000473,20000473,2013-11-25 23:58:21,2013-11-26 00:01:51,3.5000
1385423934620000031,20000031,2013-11-25 23:58:54,2013-11-26 00:05:39,6.7500
1385423966620000005,20000005,2013-11-25 23:59:26,2013-11-26 00:06:26,7.0000
1385508798620000517,20000517,2013-11-26 23:33:18,2013-11-27 00:15:18,42.0000
1385509533620000610,20000610,2013-11-26 23:45:33,2013-11-27 00:01:18,15.7500
1385509630620000671,20000671,2013-11-26 23:47:10,2013-11-27 00:05:40,18.5000
1385509930620000268,20000268,2013-11-26 23:52:10,2013-11-27 00:01:40,9.5000
1385509955620000598,20000598,2013-11-26 23:52:35,2013-11-27 00:00:20,7.7500
1385510001620000388,20000388,2013-11-26 23:53:21,2013-11-27 00:02:51,9.5000
1385510079620000525,20000525,2013-11-26 23:54:39,2013-11-27 00:11:09,16.5000
1385510107620000216,20000216,2013-11-26 23:55:07,2013-11-27 00:06:37,11.5000
1385510138620000668,20000668,2013-11-26 23:55:38,2013-11-27 00:03:08,7.5000
1385510161620000333,20000333,2013-11-26 23:56:01,2013-11-27 00:02:16,6.2500
1385510199620000688,20000688,2013-11-26 23:56:39,2013-11-27 00:08:24,11.7500
1385510206620000381,20000381,2013-11-26 23:56:46,2013-11-27 00:08:46,12.0000
1385510206620000687,20000687,2013-11-26 23:56:46,2013-11-27 00:07:31,10.7500
1385510212620000561,20000561,2013-11-26 23:56:52,2013-11-27 00:04:22,7.5000
1385510238620000263,20000263,2013-11-26 23:57:18,2013-11-27 00:01:03,3.7500
1385510263620000196,20000196,2013-11-26 23:57:43,2013-11-27 00:09:13,11.5000
1385510299620000080,20000080,2013-11-26 23:58:19,2013-11-27 00:03:19,5.0000
1385510312620000626,20000626,2013-11-26 23:58:32,2013-11-27 00:01:32,3.0000
1385595268620000547,20000547,2013-11-27 23:34:28,2013-11-28 00:09:13,34.7500
1385595453620000542,20000542,2013-11-27 23:37:33,2013-11-28 00:03:18,25.7500
1385595652620000167,20000167,2013-11-27 23:40:52,2013-11-28 00:13:37,32.7500
1385595764620000038,20000038,2013-11-27 23:42:44,2013-11-28 00:02:29,19.7500
1385595771620000173,20000173,2013-11-27 23:42:51,2013-11-28 00:00:21,17.5000
1385595818620000451,20000451,2013-11-27 23:43:38,2013-11-28 00:04:53,21.2500
1385596035620000179,20000179,2013-11-27 23:47:15,2013-11-28 00:01:30,14.2500
1385596397620000004,20000004,2013-11-27 23:53:17,2013-11-28 00:03:17,10.0000
1385596556620000344,20000344,2013-11-27 23:55:56,2013-11-28 00:00:41,4.7500
1385596610620000621,20000621,2013-11-27 23:56:50,2013-11-28 00:01:20,4.5000
1385596632620000569,20000569,2013-11-27 23:57:12,2013-11-28 00:01:42,4.5000
1385596664620000235,20000235,2013-11-27 23:57:44,2013-11-28 00:06:29,8.7500
1385596675620000574,20000574,2013-11-27 23:57:55,2013-11-28 00:19:25,21.5000
1385596681620000589,20000589,2013-11-27 23:58:01,2013-11-28 00:02:46,4.7500
1385596699620000201,20000201,2013-11-27 23:58:19,2013-11-28 00:02:19,4.0000
1385596714620000540,20000540,2013-11-27 23:58:34,2013-11-28 00:05:04,6.5000
1385596714620000625,20000625,2013-11-27 23:58:34,2013-11-28 00:05:34,7.0000
1385675262620000688,20000688,2013-11-28 21:47:42,2013-11-29 00:25:27,157.7500
1385680580620000250,20000250,2013-11-28 23:16:20,2013-11-29 00:10:35,54.2500
1385681306620000376,20000376,2013-11-28 23:28:26,2013-11-29 00:03:41,35.2500
1385682668620000160,20000160,2013-11-28 23:51:08,2013-11-29 00:00:53,9.7500
1385682675620000320,20000320,2013-11-28 23:51:15,2013-11-29 00:02:30,11.2500
1385682685620000598,20000598,2013-11-28 23:51:25,2013-11-29 00:02:10,10.7500
1385682715620000473,20000473,2013-11-28 23:51:55,2013-11-29 00:00:10,8.2500
1385682722620000618,20000618,2013-11-28 23:52:02,2013-11-29 00:05:02,13.0000
1385682732620000120,20000120,2013-11-28 23:52:12,2013-11-29 00:03:42,11.5000
1385682784620000054,20000054,2013-11-28 23:53:04,2013-11-29 00:03:19,10.2500
1385682786620000112,20000112,2013-11-28 23:53:06,2013-11-29 00:06:06,13.0000
1385682787620000481,20000481,2013-11-28 23:53:07,2013-11-29 00:05:37,12.5000
1385682838620000136,20000136,2013-11-28 23:53:58,2013-11-29 00:16:43,22.7500
1385682918620000157,20000157,2013-11-28 23:55:18,2013-11-29 00:05:48,10.5000
1385682926620000603,20000603,2013-11-28 23:55:26,2013-11-29 00:08:11,12.7500
1385682979620000249,20000249,2013-11-28 23:56:19,2013-11-29 00:01:04,4.7500
1385682999620000625,20000625,2013-11-28 23:56:39,2013-11-29 00:18:09,21.5000
1385683017620000450,20000450,2013-11-28 23:56:57,2013-11-29 00:01:42,4.7500
1385683150620000529,20000529,2013-11-28 23:59:10,2013-11-29 00:27:10,28.0000
1385683154620000161,20000161,2013-11-28 23:59:14,2013-11-29 00:11:59,12.7500
1385767432620000435,20000435,2013-11-29 23:23:52,2013-11-30 00:30:22,66.5000
1385768528620000436,20000436,2013-11-29 23:42:08,2013-11-30 00:05:08,23.0000
1385768555620000192,20000192,2013-11-29 23:42:35,2013-11-30 00:07:20,24.7500
1385768783620000662,20000662,2013-11-29 23:46:23,2013-11-30 00:00:08,13.7500
1385768820620000529,20000529,2013-11-29 23:47:00,2013-11-30 00:07:30,20.5000
1385768825620000574,20000574,2013-11-29 23:47:05,2013-11-30 00:05:20,18.2500
1385768870620000239,20000239,2013-11-29 23:47:50,2013-11-30 00:00:50,13.0000
1385768895620000610,20000610,2013-11-29 23:48:15,2013-11-30 00:18:30,30.2500
1385768984620000542,20000542,2013-11-29 23:49:44,2013-11-30 00:00:29,10.7500
1385769015620000179,20000179,2013-11-29 23:50:15,2013-11-30 00:01:15,11.0000
1385769060620000010,20000010,2013-11-29 23:51:00,2013-11-30 00:01:45,10.7500
1385769085620000395,20000395,2013-11-29 23:51:25,2013-11-30 00:02:40,11.2500
1385769092620000671,20000671,2013-11-29 23:51:32,2013-11-30 00:01:47,10.2500
1385769158620000151,20000151,2013-11-29 23:52:38,2013-11-30 00:04:08,11.5000
1385769164620000649,20000649,2013-11-29 23:52:44,2013-11-30 00:01:29,8.7500
1385769196620000633,20000633,2013-11-29 23:53:16,2013-11-30 00:11:31,18.2500
1385769197620000337,20000337,2013-11-29 23:53:17,2013-11-30 00:08:02,14.7500
1385769281620000060,20000060,2013-11-29 23:54:41,2013-11-30 00:00:41,6.0000
1385769333620000341,20000341,2013-11-29 23:55:33,2013-11-30 00:11:33,16.0000
1385769358620000235,20000235,2013-11-29 23:55:58,2013-11-30 00:21:43,25.7500
1385769399620000196,20000196,2013-11-29 23:56:39,2013-11-30 00:02:39,6.0000
1385769405620000042,20000042,2013-11-29 23:56:45,2013-11-30 00:10:30,13.7500
1385769446620000311,20000311,2013-11-29 23:57:26,2013-11-30 00:22:11,24.7500
1385769480620000086,20000086,2013-11-29 23:58:00,2013-11-30 00:28:00,30.0000
1385769481620000243,20000243,2013-11-29 23:58:01,2013-11-30 00:19:46,21.7500
1385769481620000588,20000588,2013-11-29 23:58:01,2013-11-30 00:02:16,4.2500
1385769495620000251,20000251,2013-11-29 23:58:15,2013-11-30 00:10:15,12.0000
1385769506620000446,20000446,2013-11-29 23:58:26,2013-11-30 00:12:41,14.2500
1385769562620000658,20000658,2013-11-29 23:59:22,2013-11-30 00:15:07,15.7500
1385769575620000547,20000547,2013-11-29 23:59:35,2013-11-30 00:11:50,12.2500
1385769582620000686,20000686,2013-11-29 23:59:42,2013-11-30 00:08:42,9.0000
1385769594620000611,20000611,2013-11-29 23:59:54,2013-11-30 00:51:39,51.7500
1385769597620000380,20000380,2013-11-29 23:59:57,2013-11-30 00:08:12,8.2500
1385769598620000363,20000363,2013-11-29 23:59:58,2013-11-30 00:07:13,7.2500
1385852855620000403,20000403,2013-11-30 23:07:35,2013-12-01 00:01:50,54.2500
1385853419620000435,20000435,2013-11-30 23:16:59,2013-12-01 00:32:59,76.0000
1385854891620000256,20000256,2013-11-30 23:41:31,2013-12-01 00:02:01,20.5000
1385854924620000173,20000173,2013-11-30 23:42:04,2013-12-01 00:00:49,18.7500
1385854956620000687,20000687,2013-11-30 23:42:36,2013-12-01 00:01:36,19.0000
1385855278620000389,20000389,2013-11-30 23:47:58,2013-12-01 00:08:43,20.7500
1385855312620000509,20000509,2013-11-30 23:48:32,2013-12-01 00:00:17,11.7500
1385855321620000574,20000574,2013-11-30 23:48:41,2013-12-01 00:03:26,14.7500
1385855352620000388,20000388,2013-11-30 23:49:12,2013-12-01 00:05:12,16.0000
1385855369620000372,20000372,2013-11-30 23:49:29,2013-12-01 00:06:59,17.5000
1385855445620000616,20000616,2013-11-30 23:50:45,2013-12-01 00:03:30,12.7500
1385855535620000304,20000304,2013-11-30 23:52:15,2013-12-01 00:07:45,15.5000
1385855596620000235,20000235,2013-11-30 23:53:16,2013-12-01 00:00:01,6.7500
1385855657620000024,20000024,2013-11-30 23:54:17,2013-12-01 00:09:47,15.5000
1385855719620000549,20000549,2013-11-30 23:55:19,2013-12-01 00:07:19,12.0000
1385855727620000120,20000120,2013-11-30 23:55:27,2013-12-01 00:00:57,5.5000
1385855730620000325,20000325,2013-11-30 23:55:30,2013-12-01 00:01:45,6.2500
1385855730620000671,20000671,2013-11-30 23:55:30,2013-12-01 00:02:45,7.2500
1385855777620000651,20000651,2013-11-30 23:56:17,2013-12-01 00:11:17,15.0000
1385855800620000467,20000467,2013-11-30 23:56:40,2013-12-01 00:07:40,11.0000
1385855808620000454,20000454,2013-11-30 23:56:48,2013-12-01 00:17:18,20.5000
1385855838620000092,20000092,2013-11-30 23:57:18,2013-12-01 00:02:33,5.2500
1385855853620000011,20000011,2013-11-30 23:57:33,2013-12-01 01:00:48,63.2500
1385855907620000483,20000483,2013-11-30 23:58:27,2013-12-01 00:09:12,10.7500
1385855908620000332,20000332,2013-11-30 23:58:28,2013-12-01 00:07:43,9.2500
1385855923620000005,20000005,2013-11-30 23:58:43,2013-12-01 00:08:43,10.0000
1385855960620000665,20000665,2013-11-30 23:59:20,2013-12-01 00:11:35,12.2500
1385855974620000054,20000054,2013-11-30 23:59:34,2013-12-01 00:07:34,8.0000
1385855978620000153,20000153,2013-11-30 23:59:38,2013-12-01 00:05:08,5.5000
1385939165620000334,20000334,2013-12-01 23:06:05,2013-12-02 00:03:05,57.0000
1385940594620000009,20000009,2013-12-01 23:29:54,2013-12-02 00:07:09,37.2500
1385940792620000595,20000595,2013-12-01 23:33:12,2013-12-02 00:33:12,60.0000
1385941153620000101,20000101,2013-12-01 23:39:13,2013-12-02 00:07:13,28.0000
1385941808620000067,20000067,2013-12-01 23:50:08,2013-12-02 00:01:38,11.5000
1385941903620000450,20000450,2013-12-01 23:51:43,2013-12-02 00:00:58,9.2500
1385942007620000010,20000010,2013-12-01 23:53:27,2013-12-02 00:00:27,7.0000
1385942008620000625,20000625,2013-12-01 23:53:28,2013-12-02 00:01:13,7.7500
1385942065620000529,20000529,2013-12-01 23:54:25,2013-12-02 00:12:25,18.0000
1385942097620000195,20000195,2013-12-01 23:54:57,2013-12-02 00:04:42,9.7500
1385942179620000406,20000406,2013-12-01 23:56:19,2013-12-02 00:06:49,10.5000
1385942225620000435,20000435,2013-12-01 23:57:05,2013-12-02 00:14:35,17.5000
1385942311620000662,20000662,2013-12-01 23:58:31,2013-12-02 00:11:16,12.7500
1386027957620000269,20000269,2013-12-02 23:45:57,2013-12-03 00:02:42,16.7500
1386028318620000424,20000424,2013-12-02 23:51:58,2013-12-03 00:09:58,18.0000
1386028515620000154,20000154,2013-12-02 23:55:15,2013-12-03 00:22:45,27.5000
1386028552620000455,20000455,2013-12-02 23:55:52,2013-12-03 00:00:37,4.7500
1386028707620000268,20000268,2013-12-02 23:58:27,2013-12-03 00:08:42,10.2500
1386028775620000015,20000015,2013-12-02 23:59:35,2013-12-03 00:29:35,30.0000
1386028787620000196,20000196,2013-12-02 23:59:47,2013-12-03 00:08:47,9.0000
1386114662620000450,20000450,2013-12-03 23:51:02,2013-12-04 00:06:32,15.5000
1386114796620000179,20000179,2013-12-03 23:53:16,2013-12-04 00:00:31,7.2500
1386114912620000167,20000167,2013-12-03 23:55:12,2013-12-04 00:10:27,15.2500
1386114925620000233,20000233,2013-12-03 23:55:25,2013-12-04 00:08:25,13.0000
1386114934620000269,20000269,2013-12-03 23:55:34,2013-12-04 00:02:34,7.0000
1386114979620000624,20000624,2013-12-03 23:56:19,2013-12-04 00:07:34,11.2500
1386114986620000598,20000598,2013-12-03 23:56:26,2013-12-04 00:07:26,11.0000
1386115027620000216,20000216,2013-12-03 23:57:07,2013-12-04 00:05:37,8.5000
1386115047620000351,20000351,2013-12-03 23:57:27,2013-12-04 00:04:12,6.7500
1386115073620000364,20000364,2013-12-03 23:57:53,2013-12-04 00:01:38,3.7500
1386115130620000359,20000359,2013-12-03 23:58:50,2013-12-04 00:11:05,12.2500
1386199512620000337,20000337,2013-12-04 23:25:12,2013-12-05 00:04:42,39.5000
1386201086620000618,20000618,2013-12-04 23:51:26,2013-12-05 00:09:26,18.0000
1386201128620000520,20000520,2013-12-04 23:52:08,2013-12-05 02:13:23,141.2500
1386201158620000903,20000903,2013-12-04 23:52:38,2013-12-05 00:06:08,13.5000
1386201187620000179,20000179,2013-12-04 23:53:07,2013-12-05 00:07:52,14.7500
1386201296620000089,20000089,2013-12-04 23:54:56,2013-12-05 00:02:26,7.5000
1386201378620000640,20000640,2013-12-04 23:56:18,2013-12-05 00:09:33,13.2500
1386201444620000171,20000171,2013-12-04 23:57:24,2013-12-05 00:04:54,7.5000
1386201500620000199,20000199,2013-12-04 23:58:20,2013-12-05 00:05:20,7.0000
1386201502620000569,20000569,2013-12-04 23:58:22,2013-12-05 00:02:22,4.0000
1386201510620000430,20000430,2013-12-04 23:58:30,2013-12-05 00:17:45,19.2500
1386201551620000624,20000624,2013-12-04 23:59:11,2013-12-05 00:03:41,4.5000
1386201564620000157,20000157,2013-12-04 23:59:24,2013-12-05 00:07:09,7.7500
1386201576620000009,20000009,2013-12-04 23:59:36,2013-12-05 00:24:36,25.0000
1386201580620000173,20000173,2013-12-04 23:59:40,2013-12-05 00:07:55,8.2500
1386277919620000616,20000616,2013-12-05 21:11:59,2013-12-06 00:38:59,207.0000
1386286575620000610,20000610,2013-12-05 23:36:15,2013-12-06 00:12:15,36.0000
1386287318620000004,20000004,2013-12-05 23:48:38,2013-12-06 00:01:38,13.0000
1386287440620000337,20000337,2013-12-05 23:50:40,2013-12-06 00:03:10,12.5000
1386287613620000509,20000509,2013-12-05 23:53:33,2013-12-06 00:12:03,18.5000
1386287627620000520,20000520,2013-12-05 23:53:47,2013-12-06 00:01:02,7.2500
1386287629620000488,20000488,2013-12-05 23:53:49,2013-12-06 00:02:49,9.0000
1386287690620000591,20000591,2013-12-05 23:54:50,2013-12-06 00:12:35,17.7500
1386287781620000013,20000013,2013-12-05 23:56:21,2013-12-06 00:11:51,15.5000
1386287821620000662,20000662,2013-12-05 23:57:01,2013-12-06 00:07:16,10.2500
1386287941620000344,20000344,2013-12-05 23:59:01,2013-12-06 00:13:01,14.0000
1386287958620000154,20000154,2013-12-05 23:59:18,2013-12-06 00:03:03,3.7500
1386372818620000009,20000009,2013-12-06 23:33:38,2013-12-07 00:40:38,67.0000
1386373656620000570,20000570,2013-12-06 23:47:36,2013-12-07 00:08:36,21.0000
1386373721620000011,20000011,2013-12-06 23:48:41,2013-12-07 00:02:11,13.5000
1386373726620000488,20000488,2013-12-06 23:48:46,2013-12-07 00:00:01,11.2500
1386373802620000687,20000687,2013-12-06 23:50:02,2013-12-07 00:02:02,12.0000
1386373815620000574,20000574,2013-12-06 23:50:15,2013-12-07 00:04:00,13.7500
1386373825620000600,20000600,2013-12-06 23:50:25,2013-12-07 00:04:10,13.7500
1386373849620000612,20000612,2013-12-06 23:50:49,2013-12-07 00:01:19,10.5000
1386373858620000455,20000455,2013-12-06 23:50:58,2013-12-07 00:00:58,10.0000
1386373874620000345,20000345,2013-12-06 23:51:14,2013-12-07 00:27:44,36.5000
1386373894620000024,20000024,2013-12-06 23:51:34,2013-12-07 00:07:19,15.7500
1386373920620000431,20000431,2013-12-06 23:52:00,2013-12-07 00:01:00,9.0000
1386373933620000154,20000154,2013-12-06 23:52:13,2013-12-07 00:01:13,9.0000
1386373938620000010,20000010,2013-12-06 23:52:18,2013-12-07 00:00:48,8.5000
1386373969620000657,20000657,2013-12-06 23:52:49,2013-12-07 00:07:34,14.7500
1386373985620000601,20000601,2013-12-06 23:53:05,2013-12-07 00:03:50,10.7500
1386374003620000419,20000419,2013-12-06 23:53:23,2013-12-07 00:09:53,16.5000
1386374017620000668,20000668,2013-12-06 23:53:37,2013-12-07 00:03:37,10.0000
1386374019620000662,20000662,2013-12-06 23:53:39,2013-12-07 00:17:24,23.7500
1386374068620000160,20000160,2013-12-06 23:54:28,2013-12-07 00:05:13,10.7500
1386374095620000525,20000525,2013-12-06 23:54:55,2013-12-07 00:20:40,25.7500
1386374109620000663,20000663,2013-12-06 23:55:09,2013-12-07 00:39:39,44.5000
1386374118620000610,20000610,2013-12-06 23:55:18,2013-12-07 00:14:03,18.7500
1386374130620000569,20000569,2013-12-06 23:55:30,2013-12-07 00:43:15,47.7500
1386374136620000520,20000520,2013-12-06 23:55:36,2013-12-07 00:05:51,10.2500
1386374152620000251,20000251,2013-12-06 23:55:52,2013-12-07 00:11:37,15.7500
1386374169620000547,20000547,2013-12-06 23:56:09,2013-12-07 00:05:09,9.0000
1386374182620000392,20000392,2013-12-06 23:56:22,2013-12-07 00:00:52,4.5000
1386374193620000450,20000450,2013-12-06 23:56:33,2013-12-07 00:00:48,4.2500
1386374202620000595,20000595,2013-12-06 23:56:42,2013-12-07 00:09:12,12.5000
1386374220620000338,20000338,2013-12-06 23:57:00,2013-12-07 00:03:00,6.0000
1386374224620000561,20000561,2013-12-06 23:57:04,2013-12-07 00:09:49,12.7500
1386374228620000370,20000370,2013-12-06 23:57:08,2013-12-07 00:00:08,3.0000
1386374234620000105,20000105,2013-12-06 23:57:14,2013-12-07 00:12:59,15.7500
1386374288620000901,20000901,2013-12-06 23:58:08,2013-12-07 00:10:23,12.2500
1386374308620000119,20000119,2013-12-06 23:58:28,2013-12-07 00:09:58,11.5000
1386374311620000157,20000157,2013-12-06 23:58:31,2013-12-07 00:09:31,11.0000
1386374357620000514,20000514,2013-12-06 23:59:17,2013-12-07 00:06:32,7.2500
1386458422620000045,20000045,2013-12-07 23:20:22,2013-12-08 00:04:07,43.7500
1386458592620000288,20000288,2013-12-07 23:23:12,2013-12-08 00:01:12,38.0000
1386459158620000589,20000589,2013-12-07 23:32:38,2013-12-08 00:26:38,54.0000
1386459803620000009,20000009,2013-12-07 23:43:23,2013-12-08 00:51:38,68.2500
1386459936620000454,20000454,2013-12-07 23:45:36,2013-12-08 00:01:21,15.7500
1386459993620000142,20000142,2013-12-07 23:46:33,2013-12-08 00:25:33,39.0000
1386460048620000403,20000403,2013-12-07 23:47:28,2013-12-08 00:01:58,14.5000
1386460080620000171,20000171,2013-12-07 23:48:00,2013-12-08 00:07:15,19.2500
1386460218620000308,20000308,2013-12-07 23:50:18,2013-12-08 00:11:33,21.2500
1386460340620000687,20000687,2013-12-07 23:52:20,2013-12-08 00:05:20,13.0000
1386460365620000450,20000450,2013-12-07 23:52:45,2013-12-08 00:07:30,14.7500
1386460476620000547,20000547,2013-12-07 23:54:36,2013-12-08 00:08:21,13.7500
1386460512620000337,20000337,2013-12-07 23:55:12,2013-12-08 00:11:12,16.0000
1386460522620000364,20000364,2013-12-07 23:55:22,2013-12-08 00:07:37,12.2500
1386460591620000051,20000051,2013-12-07 23:56:31,2013-12-08 00:09:46,13.2500
1386460595620000554,20000554,2013-12-07 23:56:35,2013-12-08 00:06:05,9.5000
1386460606620000057,20000057,2013-12-07 23:56:46,2013-12-08 00:04:31,7.7500
1386460636620000586,20000586,2013-12-07 23:57:16,2013-12-08 00:13:01,15.7500
1386460657620000381,20000381,2013-12-07 23:57:37,2013-12-08 00:03:37,6.0000
1386460711620000305,20000305,2013-12-07 23:58:31,2013-12-08 00:03:46,5.2500
1386460728620000161,20000161,2013-12-07 23:58:48,2013-12-08 00:16:03,17.2500
1386460734620000280,20000280,2013-12-07 23:58:54,2013-12-08 00:06:54,8.0000
1386460743620000688,20000688,2013-12-07 23:59:03,2013-12-08 00:09:18,10.2500
1386460754620000520,20000520,2013-12-07 23:59:14,2013-12-08 00:18:14,19.0000
1386460755620000574,20000574,2013-12-07 23:59:15,2013-12-08 00:02:45,3.5000
1386460786620000675,20000675,2013-12-07 23:59:46,2013-12-08 00:08:31,8.7500
1386460793620000320,20000320,2013-12-07 23:59:53,2013-12-08 00:08:23,8.5000
1386460799620000356,20000356,2013-12-07 23:59:59,2013-12-08 00:07:44,7.7500
1386544892620000376,20000376,2013-12-08 23:21:32,2013-12-09 01:02:02,100.5000
1386545536620000574,20000574,2013-12-08 23:32:16,2013-12-09 00:02:01,29.7500
1386546159620000435,20000435,2013-12-08 23:42:39,2013-12-09 00:05:54,23.2500
1386546401620000472,20000472,2013-12-08 23:46:41,2013-12-09 00:01:26,14.7500
1386546504620000233,20000233,2013-12-08 23:48:24,2013-12-09 00:04:24,16.0000
1386546658620000367,20000367,2013-12-08 23:50:58,2013-12-09 00:09:28,18.5000
1386546687620000542,20000542,2013-12-08 23:51:27,2013-12-09 00:03:57,12.5000
1386547044620000509,20000509,2013-12-08 23:57:24,2013-12-09 00:10:39,13.2500
1386547172620000450,20000450,2013-12-08 23:59:32,2013-12-09 00:05:47,6.2500
1386628835620000534,20000534,2013-12-09 22:40:35,2013-12-10 00:20:05,99.5000
1386632033620000651,20000651,2013-12-09 23:33:53,2013-12-10 00:03:38,29.7500
1386632360620000066,20000066,2013-12-09 23:39:20,2013-12-10 00:16:05,36.7500
1386632578620000454,20000454,2013-12-09 23:42:58,2013-12-10 00:00:13,17.2500
